Serial_Number,Campaign_Name,Adset_Name,Objective,Amount_Spent,Amount_Install,Amount_Purchase,Purchase_Conversion_Value,Amount_Subscribe,Subscribe_Conversion_Value,Reporting_Date,Category
2020121100031563,股市爆料同學會_理財受眾A(非儲備受眾)_20201016,(理財A)股市爆料同學會_影片區_Android,APP_INSTALLS,5,2,,,,,20201211,FB
2020121100031564,第八屆大大工程師_20201020_陌生開發,廣告Ａ版,LINK_CLICKS,692,,,,,,20201211,FB
2020121100031565,第八屆大大工程師_20201027_再行銷,網站瀏覽名單,LINK_CLICKS,303,,,,,,20201211,FB
2020121100031566,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_同學會 - 複本,APP_INSTALLS,270,20,,,,,20201211,FB
2020121100031567,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_波段軟體受眾 - 複本,APP_INSTALLS,6,,,,,,20201211,FB
2020121100031568,20200801_林恩如_AOS_下載_軟體,林恩如_Android_波段軟體受眾 - 輕影片,APP_INSTALLS,97,3,,,,,20201211,FB
2020121100031569,權證小哥_1029(觸及)_當沖實戰精華班,權證小哥_1029(觸及)_台北當沖實戰精華班_小哥軟體受眾,REACH,135,,,,,,20201211,FB
2020121100031570,權證小哥_1029(觸及)_當沖實戰精華班,權證小哥_1029(觸及)_台中當沖實戰精華班_小哥軟體受眾,REACH,116,,,,,,20201211,FB
2020121100031571,權證小哥_1029(觸及)_當沖實戰精華班,權證小哥_1029(觸及)_高雄當沖實戰精華班_小哥軟體受眾,REACH,106,,1,3590,,,20201211,FB
2020121100031572,權證小哥_1029(觸及)_當沖實戰精華班,權證小哥_1029(觸及)_付費直播當沖實戰精華班_小哥軟體受眾,REACH,416,,,,,,20201211,FB
2020121100031573,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_財經興趣 - 輕影片,APP_INSTALLS,52,1,,,,,20201211,FB
2020121100031574,20200801_林恩如_AOS_下載_軟體,林恩如_Android_林恩如相似受眾 - 輕影片,APP_INSTALLS,62,2,,,,,20201211,FB
2020121100031575,2020 Q4 恩如LIKE,波段+(理&投&小)互動類似受眾+排除粉專按讚,PAGE_LIKES,1161,,,,,,20201211,FB
2020121100031576,第八屆大大工程師_20201103_精準組合,報名名單1%類似受眾,LINK_CLICKS,980,,,,,,20201211,FB
2020121100031577,第八屆大大工程師_20201103_精準組合,報名名單1~5%類似受眾,LINK_CLICKS,972,,,,,,20201211,FB
2020121100031578,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS _20201106,APP_INSTALLS,0,1,,,,,20201211,FB
2020121100031579,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android _20201106,APP_INSTALLS,0,,,,,,20201211,FB
2020121100031580,20201110_艾蜜莉下載_IOS_自動化廣告_軟體,IOS_自動化廣告,APP_INSTALLS,312,23,,,,,20201211,FB
2020121100031581,20201110_艾蜜莉下載_Android_自動化廣告_軟體,Android_自動化廣告,APP_INSTALLS,234,16,,,,,20201211,FB
2020121100031582,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試2_Android _20201113,APP_INSTALLS,0,,,,,,20201211,FB
2020121100031583,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試2_iOS _20201113(改梗圖),APP_INSTALLS,0,,,,,,20201211,FB
2020121100031584,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS _20201113,APP_INSTALLS,0,,,,,,20201211,FB
2020121100031585,20200922_艾蜜莉APP_IOS_下載_軟體,基本面受眾_IOS (便宜價),APP_INSTALLS,420,19,1,5988,,,20201211,FB
2020121100031586,20200922_艾蜜莉APP_IOS_下載_軟體,同學會受眾_IOS (便宜價),APP_INSTALLS,149,9,,,,,20201211,FB
2020121100031587,20200922_艾蜜莉APP_Android_下載_軟體,同學會受眾_Android (便宜價),APP_INSTALLS,312,23,,,,,20201211,FB
2020121100031588,20201119_阿格力_下載_Android,阿格力_自動化下載廣告_Android,APP_INSTALLS,389,24,1,1988,,,20201211,FB
2020121100031589,20201119_阿格力_下載_IOS,阿格力_自動化下載廣告_IOS,APP_INSTALLS,216,13,1,990,1,590,20201211,FB
2020121100031590,丹尼爾_AOS_下載_軟體,丹尼爾_造訪理財寶LL2%,APP_INSTALLS,14,1,,,,,20201211,FB
2020121100031591,股市爆料同學會_理財受眾A(非儲備受眾)_20201120,(理財A)股市爆料同學會_熱門股_iOS,APP_INSTALLS,118,14,,,,,20201211,FB
2020121100031592,股市爆料同學會_理財受眾A(非儲備受眾)_20201120,(理財A)股市爆料同學會_熱門股_Android,APP_INSTALLS,266,35,,,,,20201211,FB
2020121100031593,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試2_Android _20201120,APP_INSTALLS,0,,,,,,20201211,FB
2020121100031594,權證小哥_1124(影片互動)_當沖實戰精華班,權證小哥_1124(影片)_當沖實戰精華班_台北場,VIDEO_VIEWS,762,,4,18637,,,20201211,FB
2020121100031595,權證小哥_1124(影片互動)_當沖實戰精華班,權證小哥_1124(影片)_當沖實戰精華班_高雄場,VIDEO_VIEWS,490,,,,,,20201211,FB
2020121100031596,權證小哥_1124(影片互動)_當沖實戰精華班,權證小哥_1124(影片)_當沖實戰精華班_台中場,VIDEO_VIEWS,493,,1,8888,,,20201211,FB
2020121100031597,權證小哥_1124(影片互動)_當沖實戰精華班,權證小哥_1124(影片)_當沖實戰精華班_付費直播,VIDEO_VIEWS,780,,3,14251,,,20201211,FB
2020121100031598,20200922_艾蜜莉APP_IOS_下載_軟體,1%類似_艾蜜莉受眾_IOS (便宜價),APP_INSTALLS,54,3,,,,,20201211,FB
2020121100031599,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android _20201127(改梗圖),APP_INSTALLS,31,5,,,,,20201211,FB
2020121100031600,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20201127,APP_INSTALLS,268,45,1,3590,,,20201211,FB
2020121100031601,20200801_林恩如_AOS_下載_軟體,林恩如_Android_20201202_強棒旺旺來訂閱1%,APP_INSTALLS,170,12,,,,,20201211,FB
2020121100031602,20200801_林恩如_AOS_下載_軟體,林恩如_Android_20201202_強棒旺旺來訂閱2%,APP_INSTALLS,101,5,,,,,20201211,FB
2020121100031603,20200801_林恩如_iOS_下載_軟體,林恩如_IOS_20201202_強棒旺旺來訂閱2%,APP_INSTALLS,5,1,,,,,20201211,FB
2020121100031604,2020 Q4 恩如LIKE,造訪基本面粉專(180D)+排除粉專按讚,PAGE_LIKES,1180,,,,,,20201211,FB
2020121100031605,2020 Q4 恩如LIKE,購買開啟安裝強棒APP者(180D)&TW2+排除粉專按讚,PAGE_LIKES,1157,,3,33073,,,20201211,FB
2020121100031606,第三屆大大PM_流量_第三波,第三屆大大PM_流量_第三波_鑰匙,LINK_CLICKS,282,,,,,,20201211,FB
2020121100031607,20200801_林恩如_iOS_下載_軟體,林恩如_IOS_20201204_強棒旺旺來訂閱1%,APP_INSTALLS,71,5,,,,,20201211,FB
2020121100031608,2020 Q4 恩如LIKE,恩如類似受眾(@TW1-5%)+排除粉專按讚,PAGE_LIKES,1183,,1,8888,,,20201211,FB
2020121100031609,2020 Q4 恩如LIKE,恩如類似受眾(@TW5-6%)+排除粉專按讚 - 複本,PAGE_LIKES,1178,,1,3590,,,20201211,FB
2020121100031610,20200801_林恩如_iOS_下載_軟體,林恩如_IOS_20201204_強棒旺旺來訂閱1% _(積極),APP_INSTALLS,0,,,,,,20201211,FB
2020121100031611,20201204股人阿勳_下載_IOS_軟體,自動化下載廣告_IOS,APP_INSTALLS,1441,70,,,,,20201211,FB
2020121100031612,20201204_股人阿勳_下載_Android_軟體,自動化下載廣告_安卓,APP_INSTALLS,877,38,,,,,20201211,FB
2020121100031613,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20201204,APP_INSTALLS,598,92,1,5988,,,20201211,FB
2020121100031614,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20201204,APP_INSTALLS,123,20,,,,,20201211,FB
2020121100031615,第三屆大大PM_流量_第三波,第三屆大大PM_流量_第三波_拼圖,LINK_CLICKS,315,,,,,,20201211,FB
2020121100031616,期貨電子盤_下載_Android - 股票受眾,股票受眾_android_,APP_INSTALLS,9,,,,,,20201211,FB
2020121100031617,期貨電子盤_下載_IOS - 股票受眾,股票受眾_IOS,APP_INSTALLS,8,1,,,,,20201211,FB
2020121100031618,期貨電子盤_下載_Android-自動化廣告,自動化廣告_Android,APP_INSTALLS,25,2,,,,,20201211,FB
2020121100031619,期貨電子盤_下載_IOS-自動化廣告,自動化廣告_IOS,APP_INSTALLS,48,1,,,,,20201211,FB
2020121100031620,2020Q4林恩如_強棒講座_轉換,受眾：恩+艾粉專廣告互動+類(1-3%),CONVERSIONS,1968,,14,178650,,,20201211,FB
2020121100031621,2020Q4林恩如_強棒講座_轉換,受眾：強棒相關受眾(訂閱/開啟),CONVERSIONS,1324,,3,13366,,,20201211,FB
2020121100031622,品牌內容_MB問卷_90天內互動,新廣告組合,LINK_CLICKS,697,,,,,,20201211,FB
2020121100031623,第三屆大大PM_流量_第三波,第三屆大大PM_流量_第三波_科技,LINK_CLICKS,306,,,,,,20201211,FB
2020121100031624,施雅棠_首購購買(年),施雅棠_首購_圖片02_圖片LP,CONVERSIONS,42,,,,,,20201211,FB
2020121100031625,施雅棠_首購購買(年),施雅棠_首購_圖片02_動圖LP,CONVERSIONS,35,,,,,,20201211,FB
2020121100031626,施雅棠_首購購買(年),施雅棠_首購_圖片02_影片LP,CONVERSIONS,16,,1,3590,,,20201211,FB
2020121100031627,施雅棠_首購購買(年),施雅棠_首購_活動影片_影片LP,CONVERSIONS,5,,,,,,20201211,FB
2020121100031628,施雅棠_首購購買(年),施雅棠_首購_活動影片_動圖LP,CONVERSIONS,26,,,,,,20201211,FB
2020121100031629,施雅棠_首購購買(年),施雅棠_首購_活動影片_圖片LP,CONVERSIONS,38,,1,5988,,,20201211,FB
2020121100031630,施雅棠_首購購買(年),施雅棠_首購_粉專貼文1209,CONVERSIONS,195,,7,25623,,,20201211,FB
2020121100031631,20201210阿格力雙12銷售,阿格力粉絲,CONVERSIONS,3165,,23,76621,,,20201211,FB
2020121100031632,20201210阿格力雙12銷售,同學會APP受眾,CONVERSIONS,1126,,7,35226,,,20201211,FB
2020121100031633,20201210阿格力雙12銷售,類阿格力粉絲受眾,CONVERSIONS,4956,,27,108860,,,20201211,FB
2020121100031634,20201211華倫雙12銷售,華倫粉絲,CONVERSIONS,1462,,4,18352,,,20201211,FB
2020121100031635,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20201211,APP_INSTALLS,52,11,,,,,20201211,FB
2020121100031636,武財神_APP下載_iOS_20200904,武財神__iOS_25-65+_類似受眾_點燈_自動版位,APP_INSTALLS,35,5,,,,,20201211,FB
2020121100031637,20201211華倫雙12銷售,類華倫粉絲受眾,CONVERSIONS,2088,,4,25354,,,20201211,FB
2020121100031638,20201211華倫雙12銷售,外部投資興趣,CONVERSIONS,1004,,1,4688,,,20201211,FB
2020121100031639,1211阿勳雙12轉換,阿勳粉專,CONVERSIONS,116,,1,3771,,,20201211,FB
2020121100031640,1211阿勳雙12轉換,外部投資興趣,CONVERSIONS,1637,,4,14658,,,20201211,FB
2020121100031641,1211阿勳雙12轉換,理財寶粉專,CONVERSIONS,606,,1,1888,,,20201211,FB
2020121200031642,武財神_APP下載_Android_20200723,武財神__Android_25-65+_興趣_道教_自動版位,APP_INSTALLS,218,11,,,,,20201212,FB
2020121200031643,武財神_APP下載_Android_20200723,武財神__Android_25-65+_類似受眾_安裝APP_自動版位,APP_INSTALLS,288,30,,,,,20201212,FB
2020121200031644,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_興趣_道教_自動版位,APP_INSTALLS,103,10,,,,,20201212,FB
2020121200031645,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_類似受眾_安裝APP_自動版位,APP_INSTALLS,51,5,,,,,20201212,FB
2020121200031646,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_類似受眾_上香_自動版位,APP_INSTALLS,43,3,,,,,20201212,FB
2020121200031647,20200801_林恩如_AOS_下載_軟體,林恩如_Android_財經興趣,APP_INSTALLS,14,,,,,,20201212,FB
2020121200031648,20200801_林恩如_AOS_下載_軟體,林恩如_Android_波段官網30D相似受眾,APP_INSTALLS,6,,,,,,20201212,FB
2020121200031649,20200801_林恩如_AOS_下載_軟體,林恩如_Android_基本面造訪,APP_INSTALLS,0,,,,,,20201212,FB
2020121200031650,20200801_林恩如_AOS_下載_軟體,林恩如_Android_林恩如相似受眾,APP_INSTALLS,18,2,,,,,20201212,FB
2020121200031651,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_基本面造訪,APP_INSTALLS,1,,,,,,20201212,FB
2020121200031652,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_林恩如相似受眾,APP_INSTALLS,298,21,1,3590,4,,20201212,FB
2020121200031653,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_波段軟體受眾,APP_INSTALLS,172,12,,,2,,20201212,FB
2020121200031654,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_財經興趣,APP_INSTALLS,87,5,,,,,20201212,FB
2020121200031655,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_波段官網30D相似受眾,APP_INSTALLS,18,2,,,,,20201212,FB
2020121200031656,無聊詹_AOS_軟體,無聊詹_AOS_粉專,APP_INSTALLS,53,3,,,,,20201212,FB
2020121200031657,無聊詹_IOS_軟體,無聊詹_IOS_粉專,APP_INSTALLS,26,1,,,,,20201212,FB
2020121200031658,無聊詹_AOS_軟體,無聊詹_AOS_同學會,APP_INSTALLS,72,7,,,,,20201212,FB
2020121200031659,無聊詹_AOS_軟體,無聊詹_AOS_籌碼K,APP_INSTALLS,4,,,,,,20201212,FB
2020121200031660,無聊詹_AOS_軟體,無聊詹_AOS_無聊詹APPLL2%,APP_INSTALLS,4,,,,,,20201212,FB
2020121200031661,無聊詹_IOS_軟體,無聊詹_IOS_籌碼K,APP_INSTALLS,318,21,,,,,20201212,FB
2020121200031662,無聊詹_IOS_軟體,無聊詹_IOS_同學會,APP_INSTALLS,6,,,,,,20201212,FB
2020121200031663,無聊詹_IOS_軟體,無聊詹_IOS_無聊詹APPLL2%,APP_INSTALLS,10,3,,,,,20201212,FB
2020121200031664,武財神_APP下載_iOS_20200904,武財神__iOS_25-65+_類似受眾_運勢_自動版位,APP_INSTALLS,96,12,,,,,20201212,FB
2020121200031665,無聊詹_AOS_軟體,無聊詹_AOS_商品包造訪LL2%,APP_INSTALLS,8,,,,,,20201212,FB
2020121200031666,20200922_艾蜜莉APP_IOS_下載_軟體,財報投資受眾_IOS (便宜價),APP_INSTALLS,735,33,,,,,20201212,FB
2020121200031667,20200922_艾蜜莉APP_Android_下載_軟體,財報投資受眾_Android (便宜價),APP_INSTALLS,482,31,,,,,20201212,FB
2020121200031668,20200922_艾蜜莉APP_IOS_下載_軟體,財報投資受眾_IOS (股災影片),APP_INSTALLS,669,31,,,,,20201212,FB
2020121200031669,20200922_艾蜜莉APP_Android_下載_軟體,基本面受眾_Android (便宜價),APP_INSTALLS,59,4,,,,,20201212,FB
2020121200031670,丹尼爾_AOS_下載_軟體,丹尼爾_林恩如開啟,APP_INSTALLS,120,12,1,2990,,,20201212,FB
2020121200031671,丹尼爾_AOS_下載_軟體,丹尼爾_阿格力開啟,APP_INSTALLS,32,1,,,,,20201212,FB
2020121200031672,丹尼爾_IOS_下載_軟體,丹尼爾_無聊詹開啟,APP_INSTALLS,54,1,1,3590,,,20201212,FB
2020121200031673,丹尼爾_IOS_下載_軟體,丹尼爾_林恩如開啟,APP_INSTALLS,129,6,,,,,20201212,FB
2020121200031674,丹尼爾_IOS_下載_軟體,丹尼爾_阿格力開啟,APP_INSTALLS,18,1,,,,,20201212,FB
2020121200031675,20200801_林恩如_AOS_下載_軟體,林恩如_Android_同學會 - 輕影片,APP_INSTALLS,77,9,,,,,20201212,FB
2020121200031676,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20201014,APP_INSTALLS,0,,,,,,20201212,FB
2020121200031677,股市爆料同學會_理財受眾A(非儲備受眾)_20201016,(理財A)股市爆料同學會_影片區_Android,APP_INSTALLS,5,1,,,,,20201212,FB
2020121200031678,第八屆大大工程師_20201020_陌生開發,廣告Ａ版,LINK_CLICKS,699,,,,,,20201212,FB
2020121200031679,第八屆大大工程師_20201027_再行銷,網站瀏覽名單,LINK_CLICKS,306,,,,,,20201212,FB
2020121200031680,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_同學會 - 複本,APP_INSTALLS,276,14,,,,,20201212,FB
2020121200031681,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_波段軟體受眾 - 複本,APP_INSTALLS,7,1,,,,,20201212,FB
2020121200031682,20200801_林恩如_AOS_下載_軟體,林恩如_Android_波段軟體受眾 - 輕影片,APP_INSTALLS,88,8,1,3590,,,20201212,FB
2020121200031683,權證小哥_1029(觸及)_當沖實戰精華班,權證小哥_1029(觸及)_台北當沖實戰精華班_小哥軟體受眾,REACH,171,,,,,,20201212,FB
2020121200031684,權證小哥_1029(觸及)_當沖實戰精華班,權證小哥_1029(觸及)_台中當沖實戰精華班_小哥軟體受眾,REACH,57,,2,12211,,,20201212,FB
2020121200031685,權證小哥_1029(觸及)_當沖實戰精華班,權證小哥_1029(觸及)_高雄當沖實戰精華班_小哥軟體受眾,REACH,144,,,,,,20201212,FB
2020121200031686,權證小哥_1029(觸及)_當沖實戰精華班,權證小哥_1029(觸及)_付費直播當沖實戰精華班_小哥軟體受眾,REACH,436,,,,,,20201212,FB
2020121200031687,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_財經興趣 - 輕影片,APP_INSTALLS,94,9,,,,,20201212,FB
2020121200031688,20200801_林恩如_AOS_下載_軟體,林恩如_Android_林恩如相似受眾 - 輕影片,APP_INSTALLS,39,2,,,,,20201212,FB
2020121200031689,2020 Q4 恩如LIKE,波段+(理&投&小)互動類似受眾+排除粉專按讚,PAGE_LIKES,1234,,2,5421,,,20201212,FB
2020121200031690,第八屆大大工程師_20201103_精準組合,報名名單1%類似受眾,LINK_CLICKS,1039,,,,,,20201212,FB
2020121200031691,第八屆大大工程師_20201103_精準組合,報名名單1~5%類似受眾,LINK_CLICKS,983,,,,,,20201212,FB
2020121200031692,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS _20201106,APP_INSTALLS,8,3,,,,,20201212,FB
2020121200031693,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android _20201106,APP_INSTALLS,0,,,,,,20201212,FB
2020121200031694,20201110_艾蜜莉下載_IOS_自動化廣告_軟體,IOS_自動化廣告,APP_INSTALLS,399,22,,,,,20201212,FB
2020121200031695,20201110_艾蜜莉下載_Android_自動化廣告_軟體,Android_自動化廣告,APP_INSTALLS,317,23,,,,,20201212,FB
2020121200031696,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS _20201113,APP_INSTALLS,1,1,,,,,20201212,FB
2020121200031697,20200922_艾蜜莉APP_IOS_下載_軟體,基本面受眾_IOS (便宜價),APP_INSTALLS,187,11,,,,,20201212,FB
2020121200031698,20200922_艾蜜莉APP_IOS_下載_軟體,同學會受眾_IOS (便宜價),APP_INSTALLS,50,1,,,,,20201212,FB
2020121200031699,20200922_艾蜜莉APP_Android_下載_軟體,同學會受眾_Android (便宜價),APP_INSTALLS,311,17,,,1,390,20201212,FB
2020121200031700,20201119_阿格力_下載_Android,阿格力_自動化下載廣告_Android,APP_INSTALLS,404,28,1,8388,,,20201212,FB
2020121200031701,20201119_阿格力_下載_IOS,阿格力_自動化下載廣告_IOS,APP_INSTALLS,185,14,,,,,20201212,FB
2020121200031702,丹尼爾_AOS_下載_軟體,丹尼爾_造訪理財寶LL2%,APP_INSTALLS,15,1,,,,,20201212,FB
2020121200031703,股市爆料同學會_理財受眾A(非儲備受眾)_20201120,(理財A)股市爆料同學會_熱門股_iOS,APP_INSTALLS,80,6,,,,,20201212,FB
2020121200031704,股市爆料同學會_理財受眾A(非儲備受眾)_20201120,(理財A)股市爆料同學會_熱門股_Android,APP_INSTALLS,291,36,,,,,20201212,FB
2020121200031705,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試1_Android _20201120,APP_INSTALLS,0,,,,,,20201212,FB
2020121200031706,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試2_Android _20201120,APP_INSTALLS,0,,,,,,20201212,FB
2020121200031707,權證小哥_1124(影片互動)_當沖實戰精華班,權證小哥_1124(影片)_當沖實戰精華班_台北場,VIDEO_VIEWS,828,,1,8427,,,20201212,FB
2020121200031708,權證小哥_1124(影片互動)_當沖實戰精華班,權證小哥_1124(影片)_當沖實戰精華班_高雄場,VIDEO_VIEWS,497,,4,16454,,,20201212,FB
2020121200031709,權證小哥_1124(影片互動)_當沖實戰精華班,權證小哥_1124(影片)_當沖實戰精華班_台中場,VIDEO_VIEWS,241,,2,10609,,,20201212,FB
2020121200031710,權證小哥_1124(影片互動)_當沖實戰精華班,權證小哥_1124(影片)_當沖實戰精華班_付費直播,VIDEO_VIEWS,909,,8,62878,,,20201212,FB
2020121200031711,20200922_艾蜜莉APP_IOS_下載_軟體,1%類似_艾蜜莉受眾_IOS (便宜價),APP_INSTALLS,55,1,,,,,20201212,FB
2020121200031712,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android _20201127(改梗圖),APP_INSTALLS,22,3,,,,,20201212,FB
2020121200031713,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20201127,APP_INSTALLS,118,16,,,,,20201212,FB
2020121200031714,20200801_林恩如_AOS_下載_軟體,林恩如_Android_20201202_強棒旺旺來訂閱1%,APP_INSTALLS,199,18,,,,,20201212,FB
2020121200031715,20200801_林恩如_AOS_下載_軟體,林恩如_Android_20201202_強棒旺旺來訂閱2%,APP_INSTALLS,91,9,,,,,20201212,FB
2020121200031716,20200801_林恩如_iOS_下載_軟體,林恩如_IOS_20201202_強棒旺旺來訂閱2%,APP_INSTALLS,5,,,,,,20201212,FB
2020121200031717,2020 Q4 恩如LIKE,造訪基本面粉專(180D)+排除粉專按讚,PAGE_LIKES,1234,,1,8388,,,20201212,FB
2020121200031718,2020 Q4 恩如LIKE,購買開啟安裝強棒APP者(180D)&TW2+排除粉專按讚,PAGE_LIKES,1256,,1,3590,,,20201212,FB
2020121200031719,第三屆大大PM_流量_第三波,第三屆大大PM_流量_第三波_鑰匙,LINK_CLICKS,236,,,,,,20201212,FB
2020121200031720,20200801_林恩如_iOS_下載_軟體,林恩如_IOS_20201204_強棒旺旺來訂閱1%,APP_INSTALLS,131,10,,,13,9480,20201212,FB
2020121200031721,2020 Q4 恩如LIKE,恩如類似受眾(@TW1-5%)+排除粉專按讚,PAGE_LIKES,1222,,1,3590,,,20201212,FB
2020121200031722,2020 Q4 恩如LIKE,恩如類似受眾(@TW5-6%)+排除粉專按讚 - 複本,PAGE_LIKES,1251,,,,,,20201212,FB
2020121200031723,20200801_林恩如_iOS_下載_軟體,林恩如_IOS_20201204_強棒旺旺來訂閱1% _(積極),APP_INSTALLS,1,,,,,,20201212,FB
2020121200031724,20201204股人阿勳_下載_IOS_軟體,自動化下載廣告_IOS,APP_INSTALLS,1560,59,,,,,20201212,FB
2020121200031725,20201204_股人阿勳_下載_Android_軟體,自動化下載廣告_安卓,APP_INSTALLS,671,33,,,,,20201212,FB
2020121200031726,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20201204,APP_INSTALLS,339,50,1,3590,,,20201212,FB
2020121200031727,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20201204,APP_INSTALLS,95,12,,,,,20201212,FB
2020121200031728,第三屆大大PM_流量_第三波,第三屆大大PM_流量_第三波_拼圖,LINK_CLICKS,264,,,,,,20201212,FB
2020121200031729,期貨電子盤_下載_Android - 股票受眾,股票受眾_android_,APP_INSTALLS,24,1,,,,,20201212,FB
2020121200031730,期貨電子盤_下載_IOS - 股票受眾,股票受眾_IOS,APP_INSTALLS,10,,,,,,20201212,FB
2020121200031731,期貨電子盤_下載_Android-自動化廣告,自動化廣告_Android,APP_INSTALLS,49,6,,,,,20201212,FB
2020121200031732,期貨電子盤_下載_IOS-自動化廣告,自動化廣告_IOS,APP_INSTALLS,35,1,,,,,20201212,FB
2020121200031733,2020Q4林恩如_強棒講座_轉換,受眾：恩+艾粉專廣告互動+類(1-3%),CONVERSIONS,656,,5,43142,,,20201212,FB
2020121200031734,2020Q4林恩如_強棒講座_轉換,受眾：強棒相關受眾(訂閱/開啟),CONVERSIONS,381,,3,13168,,,20201212,FB
2020121200031735,第三屆大大PM_流量_第三波,第三屆大大PM_流量_第三波_科技,LINK_CLICKS,272,,,,,,20201212,FB
2020121200031736,施雅棠_首購購買(年),施雅棠_首購_圖片02_圖片LP,CONVERSIONS,3,,,,,,20201212,FB
2020121200031737,施雅棠_首購購買(年),施雅棠_首購_圖片02_動圖LP,CONVERSIONS,3,,,,,,20201212,FB
2020121200031738,施雅棠_首購購買(年),施雅棠_首購_圖片02_影片LP,CONVERSIONS,19,,1,8699,,,20201212,FB
2020121200031739,施雅棠_首購購買(年),施雅棠_首購_活動影片_影片LP,CONVERSIONS,8,,,,,,20201212,FB
2020121200031740,施雅棠_首購購買(年),施雅棠_首購_活動影片_動圖LP,CONVERSIONS,9,,,,,,20201212,FB
2020121200031741,施雅棠_首購購買(年),施雅棠_首購_活動影片_圖片LP,CONVERSIONS,12,,,,,,20201212,FB
2020121200031742,施雅棠_首購購買(年),施雅棠_首購_粉專貼文1209,CONVERSIONS,133,,8,38019,,,20201212,FB
2020121200031743,20201210阿格力雙12銷售,阿格力粉絲,CONVERSIONS,4237,,10,21103,,,20201212,FB
2020121200031744,20201210阿格力雙12銷售,同學會APP受眾,CONVERSIONS,1193,,6,18949,,,20201212,FB
2020121200031745,20201210阿格力雙12銷售,類阿格力粉絲受眾,CONVERSIONS,4956,,26,84288,,,20201212,FB
2020121200031746,20201211華倫雙12銷售,華倫粉絲,CONVERSIONS,7444,,18,73935,,,20201212,FB
2020121200031747,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20201211,APP_INSTALLS,106,16,,,,,20201212,FB
2020121200031748,武財神_APP下載_iOS_20200904,武財神__iOS_25-65+_類似受眾_點燈_自動版位,APP_INSTALLS,128,10,,,,,20201212,FB
2020121200031749,20201211華倫雙12銷售,類華倫粉絲受眾,CONVERSIONS,3371,,13,71023,,,20201212,FB
2020121200031750,20201211華倫雙12銷售,外部投資興趣,CONVERSIONS,3264,,9,41721,,,20201212,FB
2020121200031751,20201211華倫雙12銷售,華倫粉絲,CONVERSIONS,2255,,6,16032,,,20201212,FB
2020121200031752,20201211華倫雙12銷售,類華倫粉絲受眾,CONVERSIONS,3206,,11,42411,,,20201212,FB
2020121200031753,1211阿勳雙12轉換,阿勳粉專,CONVERSIONS,2153,,12,51084,,,20201212,FB
2020121200031754,1211阿勳雙12轉換,外部投資興趣,CONVERSIONS,9456,,49,167207,,,20201212,FB
2020121200031755,1211阿勳雙12轉換,理財寶粉專,CONVERSIONS,3075,,17,84121,,,20201212,FB
2020121200031756,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_20201212_強棒旺旺來訂閱1%(新),APP_INSTALLS,36,2,,,,,20201212,FB
