Serial_Number,Campaign_Name,Adset_Name,Objective,Amount_Spent,Amount_Install,Amount_Purchase,Purchase_Conversion_Value,Amount_Subscribe,Subscribe_Conversion_Value,Category,Reporting_Date
2020061800010502,20200923_籌碼K線_最後衝刺_iOS,衝刺興趣股票受眾_iOS,APP_INSTALLS,1691,117,,,1,410,FB,20200618
2020061800010503,林恩如_下載_0504建立_軟體,林恩如_Android_波段軟體受眾,APP_INSTALLS,204,15,2,3006,,,FB,20200618
2020061800010504,股市爆料同學會_20190617(下載),(理財A)股市爆料同學會_20200504_iOS_圖片測試2,APP_INSTALLS,0,,,,,,FB,20200618
2020061800010505,林恩如_下載_0504建立_軟體,林恩如_Android_波段類似受眾,APP_INSTALLS,80,4,,,,,FB,20200618
2020061800010506,股市爆料同學會_20190617(下載),股市爆料同學會_圖片測試B_20200504_iOS,APP_INSTALLS,7,1,,,,,FB,20200618
2020061800010507,20200923_籌碼K線_最後衝刺_iOS,證券銀行相關_成本無上限_2張圖片_App畫面_android,APP_INSTALLS,1014,58,,,,,FB,20200618
2020061800010508,林恩如_下載_0504建立_軟體,林恩如_Android_波段官網類似受眾,APP_INSTALLS,96,5,,,,,FB,20200618
2020061800010509,股市爆料同學會_20190617(下載),股市爆料同學會_圖片測試_20200507_Android,APP_INSTALLS,124,26,,,,,FB,20200618
2020061800010510,股市爆料同學會_影片廣告_20200416(下載),股市爆料同學會_影片A_20200306_大眾TA_iOS,APP_INSTALLS,8,1,,,,,FB,20200618
2020061800010511,股市爆料同學會_影片廣告_20200416(下載),股市爆料同學會_影片A_20200306_爆料TA_Android,APP_INSTALLS,0,,,,,,FB,20200618
2020061800010512,股市爆料同學會_影片廣告_20200416(下載),股市爆料同學會_影片B_20200507_爆料TA_iOS,APP_INSTALLS,15,9,,,,,FB,20200618
2020061800010513,股市爆料同學會_影片廣告_20200416(下載),股市爆料同學會_影片區_爆料TA_Android,APP_INSTALLS,1,,,,,,FB,20200618
2020061800010514,股市爆料同學會_20190617(下載),股市爆料同學會_圖片測試B_20200507_Android,APP_INSTALLS,1,,,,,,FB,20200618
2020061800010515,股市爆料同學會_20190617(下載),股市爆料同學會_圖片測試_20200507_iOS,APP_INSTALLS,0,,,,,,FB,20200618
2020061800010516,股市爆料同學會_影片廣告_20200416(下載),股市爆料同學會_影片A-1_20200508_大眾TA_Android,APP_INSTALLS,0,,,,,,FB,20200618
2020061800010517,股市爆料同學會_影片廣告_20200416(下載),股市爆料同學會_影片C_20200508_大眾TA_iOS,APP_INSTALLS,0,,,,,,FB,20200618
2020061800010518,股市爆料同學會_影片廣告_20200416(下載),股市爆料同學會_影片C_20200508_大眾TA_Android,APP_INSTALLS,2,,,,,,FB,20200618
2020061800010519,股市爆料同學會_影片廣告_20200416(下載),股市爆料同學會_影片區_爆料TA_iOS,APP_INSTALLS,3,3,,,,,FB,20200618
2020061800010520,20200513_林恩如_AOS_下載_軟體,林恩如_Android_其它LL2%,APP_INSTALLS,5,,,,,,FB,20200618
2020061800010521,20200513_林恩如_AOS_下載_軟體,林恩如_Android_林恩如LL2%,APP_INSTALLS,5,1,,,,,FB,20200618
2020061800010522,20200514_林恩如_IOS_下載_軟體,林恩如_iOS_林恩如LL2%,APP_INSTALLS,17,,,,,,FB,20200618
2020061800010523,20200514_林恩如_IOS_下載_軟體,林恩如_iOS_其它LL2%,APP_INSTALLS,14,1,2,1831,11,,FB,20200618
2020061800010524,20200522_林恩如_Like_其他_軟體,林恩如_Like_財經興趣,PAGE_LIKES,3,,,,,,FB,20200618
2020061800010525,20200522_林恩如_Like_其他_軟體,林恩如_Like_其他作者LL,PAGE_LIKES,6,,,,,,FB,20200618
2020061800010526,20200522_林恩如_Like_其他_軟體,林恩如_Like_林恩如LL,PAGE_LIKES,8,,1,499,,,FB,20200618
2020061800010527,大大工程師_第七屆招生_20200529,雙北_男性_23-40_大學畢業,LINK_CLICKS,1065,,,,,,FB,20200618
2020061800010528,大大工程師_第七屆招生_20200529,雙北以外_女性_23-40_大學畢業,LINK_CLICKS,150,,,,,,FB,20200618
2020061800010529,大大工程師_第七屆招生_20200529,雙北以外_男性_23-40_大學畢業,LINK_CLICKS,450,,1,2607,,,FB,20200618
2020061800010530,大大工程師_第七屆招生_20200529,雙北_女性_23-40_大學畢業,LINK_CLICKS,351,,,,,,FB,20200618
2020061800010531,20200514_林恩如_IOS_下載_軟體,林恩如_iOS_財經興趣,APP_INSTALLS,505,21,1,8830,,,FB,20200618
2020061800010532,20200513_林恩如_AOS_下載_軟體,林恩如_Android_財經興趣,APP_INSTALLS,127,6,,,,,FB,20200618
2020061800010533,股市爆料同學會_受眾測試組_20200520,⛔️股市爆料同學會_寵物_20200602_iOS,APP_INSTALLS,0,,,,,,FB,20200618
2020061800010534,股市爆料同學會_受眾測試組_20200520,⛔️股市爆料同學會_寵物_20200602_Android,APP_INSTALLS,0,,,,,,FB,20200618
2020061800010535,籌碼K線_下載_興趣投資受眾,籌碼K_興趣股票受眾（投資、股票、股票市場）＋無排除受眾_成本上限$50_圖片_單一圖片_ios,APP_INSTALLS,996,41,,,,,FB,20200618
2020061800010536,股市爆料同學會_受眾測試組_20200520,股市爆料同學會_上班族_20200602_iOS,APP_INSTALLS,0,,,,,,FB,20200618
2020061800010537,股市爆料同學會_受眾測試組_20200520,股市爆料同學會_上班族_20200602_Android,APP_INSTALLS,0,1,,,,,FB,20200618
2020061800010538,權證小哥_軟體_導購,挑選權證小幫手_20200604,CONVERSIONS,101,,4,2534,,,FB,20200618
2020061800010539,20200606-0619_林恩如_2020期指決勝特訓_購買_講座,林恩如_課程_財經興趣,LINK_CLICKS,573,,1,9629,,,FB,20200618
2020061800010540,20200606-0619_林恩如_2020期指決勝特訓_購買_講座,林恩如_課程_波段作者LL,LINK_CLICKS,572,,3,29281,,,FB,20200618
2020061800010541,20200606-0619_林恩如_2020期指決勝特訓_購買_講座,林恩如_課程_林恩如相關LL,LINK_CLICKS,573,,15,143328,,,FB,20200618
2020061800010542,股人阿勳_互動_20200605_軟體,股人阿勳_互動_粉絲團讚廣告_投資興趣受眾,PAGE_LIKES,146,,,,,,FB,20200618
2020061800010543,股人阿勳_互動_20200605_軟體,股人阿勳_互動_粉絲團讚廣告_三大粉專受眾,PAGE_LIKES,7,,,,,,FB,20200618
2020061800010544,股人阿勳_互動_20200605_軟體,股人阿勳_互動_粉絲團讚廣告_房地產興趣受眾,PAGE_LIKES,78,,,,,,FB,20200618
2020061800010545,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20200606,APP_INSTALLS,107,42,2,888,,,FB,20200618
2020061800010546,股市爆料同學會_測試專用_20200606(下載),股市爆料同學會_測試_Android_20200606,APP_INSTALLS,132,44,,,,,FB,20200618
2020061800010547,20200605_期權先生＿IOS下載＿短線受眾測試_6/30前下載圖片,20200601_期權先生＿IOS下載＿短線課程受眾測試_6/30前圖片,APP_INSTALLS,0,,,,,,FB,20200618
2020061800010548,20200601_期權先生＿AOS下載＿波段受眾測試,20200601_期權先生_AOS下載_波段作者課程,APP_INSTALLS,42,3,,,,,FB,20200618
2020061800010549,股市爆料同學會_20190617(下載),股市爆料同學會_圖片測試_2020608_iOS - Henry,APP_INSTALLS,579,166,7,27798,,,FB,20200618
2020061800010550,20200609_期權先生互動＿短線波段大眾,20200609_期權先生互動＿短線軟體,POST_ENGAGEMENT,2,,,,,,FB,20200618
2020061800010551,20200609_期權先生互動＿短線波段大眾,20200609_期權先生互動＿短線粉專,POST_ENGAGEMENT,19,,,,,,FB,20200618
2020061800010552,20200609_期權先生互動＿短線波段大眾,20200609_期權先生互動＿短線課程,POST_ENGAGEMENT,5,,,,,,FB,20200618
2020061800010553,20200609_期權先生互動＿短線波段大眾,20200609_期權先生互動＿波段軟體,POST_ENGAGEMENT,0,,,,,,FB,20200618
2020061800010554,20200609_期權先生互動＿短線波段大眾,20200609_期權先生互動＿波段課程,POST_ENGAGEMENT,1,,,,,,FB,20200618
2020061800010555,20200609_期權先生互動＿短線波段大眾,20200609_期權先生互動＿波段粉專,POST_ENGAGEMENT,9,,,,,,FB,20200618
2020061800010556,20200609_期權先生互動＿短線波段大眾,20200609_期權先生互動＿大眾APP,POST_ENGAGEMENT,17,,,,,,FB,20200618
2020061800010557,20200605_無聊詹_流量_講座,恩粉 - 複本,LINK_CLICKS,60,1,1,399,,,FB,20200618
2020061800010558,20200605_無聊詹_流量_講座,同粉 - 複本,LINK_CLICKS,88,,,,,,FB,20200618
2020061800010559,20200605_無聊詹_流量_講座,K粉 - 複本,LINK_CLICKS,174,,,,,,FB,20200618
2020061800010560,20200605_無聊詹_流量_講座,哥粉 - 複本,LINK_CLICKS,84,,2,399,,,FB,20200618
2020061800010561,股市爆料同學會_事件型廣告_20200609,股市爆料同學會(事件)_登入_iOS_20200609,APP_INSTALLS,0,,,,,,FB,20200618
2020061800010562,股市爆料同學會_事件型廣告_20200609,股市爆料同學會(事件)_查看個股_iOS_20200609,APP_INSTALLS,0,,,,,,FB,20200618
2020061800010563,股市爆料同學會_影片廣告_20200416(下載),股市爆料同學會_影片D_20200610_iOS,APP_INSTALLS,0,,,,,,FB,20200618
2020061800010564,股市爆料同學會_影片廣告_20200416(下載),股市爆料同學會_影片D_20200610_Android,APP_INSTALLS,0,,,,,,FB,20200618
2020061800010565,股市爆料同學會_事件型廣告_20200609,股市爆料同學會(事件)_追蹤達人_iOS_20200611,APP_INSTALLS,1,,,,,,FB,20200618
2020061800010566,老簡APP導下載,外部大眾_Android,APP_INSTALLS,989,90,2,,,,FB,20200618
2020061800010567,股市爆料同學會_事件型廣告_20200609,(大眾)股市爆料同學會(事件)_查看文章_iOS_20200612,APP_INSTALLS,0,,,,,,FB,20200618
2020061800010568,活動：素人轉職！ 第七屆菁英軟體工程師戰鬥營說明會_大大,活動：素人轉職！ 第七屆菁英軟體工程師戰鬥營說明會,EVENT_RESPONSES,988,,3,64764,,,FB,20200618
2020061800010569,0612艾蜜莉APP下載 (Android)_軟體,外部大眾_全功能,APP_INSTALLS,659,42,,,,,FB,20200618
2020061800010570,0612艾蜜莉APP下載 (Android)_軟體,外部大眾_股票便宜價,APP_INSTALLS,652,54,1,399,,,FB,20200618
2020061800010571,0612艾蜜莉APP下載 (Android)_軟體,外部大眾_高殖利率,APP_INSTALLS,651,44,,,,,FB,20200618
2020061800010572,0612艾蜜莉APP下載 (Android)_軟體,外部大眾_定存利率,APP_INSTALLS,655,51,2,,,,FB,20200618
2020061800010573,0612艾蜜莉APP下載  (iOS)_軟體,外部大眾_全功能,APP_INSTALLS,657,52,2,798,,,FB,20200618
2020061800010574,0612艾蜜莉APP下載  (iOS)_軟體,外部大眾_高殖利率,APP_INSTALLS,656,44,1,399,,,FB,20200618
2020061800010575,0612艾蜜莉APP下載  (iOS)_軟體,外部大眾_定存利率,APP_INSTALLS,657,62,2,7888,,,FB,20200618
2020061800010576,0612艾蜜莉APP下載  (iOS)_軟體,外部大眾_股票便宜價,APP_INSTALLS,656,37,1,,,,FB,20200618
2020061800010577,老簡APP導下載(iOS),外部大眾,APP_INSTALLS,1025,42,1,399,,,FB,20200618
2020061800010578,股市爆料同學會_事件型廣告_20200609,股市爆料同學會(事件)_查看問題_iOS_20200615,APP_INSTALLS,0,,,,,,FB,20200618
2020061800010579,20200621_無聊詹_課程_講座,影片觀看,CONVERSIONS,201,,3,7941,,,FB,20200618
2020061800010580,20200621_無聊詹_課程_講座,影片類似,CONVERSIONS,960,12,14,24357,2,1760,FB,20200618
2020061800010581,20200608_期權先生_購買_首購銷售_最後衝刺_短線作者受眾,0615期權先生倒數短線軟體,CONVERSIONS,736,,3,3997,,,FB,20200618
2020061800010582,20200608_期權先生_購買_首購銷售_最後衝刺_短線作者受眾,0615期權先生倒數短線課程,CONVERSIONS,5,,,,,,FB,20200618
2020061800010583,20200608_期權先生_購買_首購銷售_最後衝刺_短線作者受眾,0615期權先生倒數短線粉專,CONVERSIONS,33,,1,1799,,,FB,20200618
2020061800010584,20200608_期權先生_購買_首購銷售_最後衝刺_短線作者受眾,0615期權先生倒數波段軟體,CONVERSIONS,5,,,,,,FB,20200618
2020061800010585,20200608_期權先生_購買_首購銷售_最後衝刺_短線作者受眾,0615期權先生倒數波段課程,CONVERSIONS,7,,,,,,FB,20200618
2020061800010586,20200608_期權先生_購買_首購銷售_最後衝刺_短線作者受眾,0615期權先生倒數波段粉專,CONVERSIONS,1,,,,,,FB,20200618
2020061800010587,20200608_期權先生_購買_首購銷售_最後衝刺_短線作者受眾,0615期權先生倒數大眾A,CONVERSIONS,46,,,,,,FB,20200618
2020061800010588,20200608_期權先生_購買_首購銷售_最後衝刺_短線作者受眾,0615期權先生倒數大眾,CONVERSIONS,6,,,,,,FB,20200618
2020061800010589,20200608_期權先生_購買_首購銷售_最後衝刺_短線作者受眾,0615期權先生倒數期權先生下載沒購買,CONVERSIONS,2,,,,,,FB,20200618
2020061800010590,20200608_期權先生_購買_首購銷售_最後衝刺_短線作者受眾,0615期權先生倒數期權先生加入購物車沒購買,CONVERSIONS,102,,,,,,FB,20200618
2020061800010591,股人阿勳_下載_20200605_軟體,股人阿勳_Android_同學會+籌K受眾_素材測試,APP_INSTALLS,208,13,,,,,FB,20200618
2020061800010592,股市爆料同學會_事件型廣告_20200609,股市爆料同學會(事件)_點噓_iOS_20200616,APP_INSTALLS,0,,,,,,FB,20200618
2020061800010593,股人阿勳_下載_20200605_軟體,股人阿勳_Android_房地產興趣受眾_素材測試,APP_INSTALLS,168,7,,,,,FB,20200618
2020061800010594,股人阿勳_下載_20200605_軟體,股人阿勳_Android_投資興趣受眾_素材測試 - 複本,APP_INSTALLS,164,5,,,,,FB,20200618
2020061800010595,20200923_籌碼K線_最後衝刺_iOS,證券銀行相關成本無上限2張圖片_iOS,APP_INSTALLS,482,23,2,,,,FB,20200618
2020061800010596,期權先生直播,期權先生直播 A,POST_ENGAGEMENT,80,,,,,,FB,20200618
2020061800010597,股市爆料同學會_影片廣告_20200617(下載),股市爆料同學會_影片D_20200610_Android,APP_INSTALLS,0,,,,,,FB,20200618
2020061800010598,股市爆料同學會_影片廣告_20200617(下載),(刪)股市爆料同學會_影片A_20200306_iOS,APP_INSTALLS,7,1,,,,,FB,20200618
2020061800010599,股市爆料同學會_影片廣告_20200617(下載),⛔️股市爆料同學會_影片區_大眾TA_Android,APP_INSTALLS,43,4,,,,,FB,20200618
2020061800010600,股市爆料同學會_影片廣告_20200617(下載),⛔️股市爆料同學會_影片B_20200421_Android,APP_INSTALLS,32,7,1,,,,FB,20200618
2020061800010601,股市爆料同學會_影片廣告_20200617(下載),股市爆料同學會_影片C_20200508_iOS,APP_INSTALLS,0,,,,,,FB,20200618
2020061800010602,股市爆料同學會_影片廣告_20200617(下載),(理財A)股市爆料同學會_影片區_Android,APP_INSTALLS,67,7,,,,,FB,20200618
2020061800010603,股市爆料同學會_影片廣告_20200617(下載),股市爆料同學會_影片C_20200508_Android,APP_INSTALLS,0,,,,,,FB,20200618
2020061800010604,股市爆料同學會_影片廣告_20200617(下載),股市爆料同學會_影片A_20200306_iOS,APP_INSTALLS,6,,,,,,FB,20200618
2020061800010605,股市爆料同學會_影片廣告_20200617(下載),股市爆料同學會_影片A-1_20200508_Android,APP_INSTALLS,0,,,,,,FB,20200618
2020061800010606,股市爆料同學會_影片廣告_20200617(下載),股市爆料同學會_影片A-1_20200508_iOS,APP_INSTALLS,0,,,,,,FB,20200618
2020061800010607,股市爆料同學會_影片廣告_20200617(下載),股市爆料同學會_影片區_大眾TA_iOS,APP_INSTALLS,128,27,,,,,FB,20200618
2020061800010608,股市爆料同學會_影片廣告_20200617(下載),⛔️股市爆料同學會_影片B_20200507_iOS,APP_INSTALLS,11,5,,,,,FB,20200618
2020061800010609,股市爆料同學會_影片廣告_20200617(下載),股市爆料同學會_影片D_20200610_iOS,APP_INSTALLS,0,,,,,,FB,20200618
2020061800010610,股市爆料同學會_影片廣告_20200617(下載),(理財A)股市爆料同學會_爆料TA_iOS,APP_INSTALLS,50,9,,,,,FB,20200618
2020061800010611,股市爆料同學會_影片廣告_20200617(下載),股市爆料同學會_影片A_20200306_Android,APP_INSTALLS,14,4,,,,,FB,20200618
2020061800010612,武財神_APP下載_20200221,武財神_APP下載_20200617_iOS,APP_INSTALLS,208,13,,,1,90,FB,20200618
2020061800010613,股市爆料同學會_流量廣告_20200617,⛔️股市爆料同學會(流量)_大眾TA_20200617_iOS,LINK_CLICKS,9,2,,,,,FB,20200618
2020061800010614,股市爆料同學會_流量廣告_20200617,⛔️股市爆料同學會(流量)_大眾TA_20200617_Android,LINK_CLICKS,97,5,,,,,FB,20200618
2020061800010615,武財神_APP下載_20200221,武財神_APP下載_20200618_Android_測試1,APP_INSTALLS,288,5,,,,,FB,20200618
2020061800010616,武財神_APP下載_20200221,武財神_APP下載_20200618_Android_測試2,APP_INSTALLS,284,2,,,,,FB,20200618
2020061800010617,武財神_APP下載_20200221,武財神_APP下載_20200618_Android_測試3,APP_INSTALLS,263,4,,,,,FB,20200618
2020061800010618,股人阿勳_下載_20200605_軟體,股人阿勳_IOS_投資興趣受眾_素材測試,APP_INSTALLS,0,,,,,,FB,20200618
2020061800010619,股人阿勳_下載_20200605_軟體,股人阿勳_IOS_同學會+籌K受眾_素材測試,APP_INSTALLS,45,5,,,,,FB,20200618
2020061900010620,期貨電子盤_下載_IOS(舊),興趣期貨受眾_IOS,APP_INSTALLS,15,1,,,,,FB,20200619
2020061900010621,期貨電子盤_下載_IOS(舊),期貨電子盤類似受眾_IOS,APP_INSTALLS,12,1,,,,,FB,20200619
2020061900010622,籌碼K線APP_最多點擊_活動,同學會_高殖利率概念股_android,LINK_CLICKS,20,2,2,729,,,FB,20200619
2020061900010623,籌碼K線APP_最多點擊_活動,同學會_高殖利率概念股_ios,LINK_CLICKS,20,,,,2,7180,FB,20200619
2020061900010624,籌碼K線APP_最多點擊_活動,理財寶粉絲_高殖利率概念股_android,LINK_CLICKS,20,1,,,,,FB,20200619
2020061900010625,籌碼K線APP_最多點擊_活動,理財寶粉絲_高殖利率概念股_ios,LINK_CLICKS,19,,,,,,FB,20200619
2020061900010626,籌碼K線APP_最多點擊_活動,興趣股票_高殖利率概念股_android,LINK_CLICKS,19,,,,,,FB,20200619
2020061900010627,籌碼K線APP_最多點擊_活動,興趣股票_高殖利率概念股_ios,LINK_CLICKS,18,,,,,,FB,20200619
2020061900010628,股市爆料同學會_20190617(下載),⛔️股市爆料同學會_大眾TA_20200318_Android,APP_INSTALLS,112,9,,,,,FB,20200619
2020061900010629,股市爆料同學會_20190617(下載),股市爆料同學會_iOS_20200318_大眾TA,APP_INSTALLS,0,1,,,,,FB,20200619
2020061900010630,iCheck APP下載_20200324,iCheck APP下載_20190324_android (限動),APP_INSTALLS,42,4,,,,,FB,20200619
2020061900010631,iCheck APP下載_20200324,iCheck APP下載_20190324_iOS (限動),APP_INSTALLS,43,4,,,,,FB,20200619
2020061900010632,iCheck APP下載_20200324,iCheck APP下載_20190324_iOS (動態牆),APP_INSTALLS,249,17,,,,,FB,20200619
2020061900010633,iCheck APP下載_20200324,iCheck APP下載_20190324_android (動態牆),APP_INSTALLS,169,12,,,,,FB,20200619
2020061900010634,股市爆料同學會_20190617(下載),⛔️股市爆料同學會_口罩圖測試_20200415_iOS,APP_INSTALLS,0,,,,,,FB,20200619
2020061900010635,股市爆料同學會_20190617(下載),⛔️股市爆料同學會_圖片測試_20200415_iOS,APP_INSTALLS,277,48,,,,,FB,20200619
2020061900010636,武財神_APP下載_20200221,武財神__Android_25-65+_興趣_道教_自動版位,APP_INSTALLS,209,30,,,,,FB,20200619
2020061900010637,股市爆料同學會_20190617(下載),股市爆料同學會_大眾TA_20200318_iOS,APP_INSTALLS,0,,,,,,FB,20200619
2020061900010638,籌碼K線_下載_相關類似受眾,有下載開啟APP 0-1%類似受眾_安卓，排除已下載APP，出價上限60元,APP_INSTALLS,155,5,,,,,FB,20200619
2020061900010639,籌碼K線_下載_相關類似受眾,有下載開啟APP 1-2%類似受眾_排除已下載APP_出價上限60元_android,APP_INSTALLS,1150,49,1,,,,FB,20200619
2020061900010640,籌碼K線_下載_相關類似受眾,有下載開啟APP 1-2%類似受眾_排除已下載APP_出價上限60元_ios,APP_INSTALLS,441,19,,,,,FB,20200619
2020061900010641,籌碼K線_下載_相關類似受眾,有下載開啟APP 0-1%類似受眾_IOS，排除已下載APP，出價上限60元,APP_INSTALLS,131,10,,,,,FB,20200619
2020061900010642,股市爆料同學會_20190617(下載),股市爆料同學會_扭蛋圖_2020414_iOS,APP_INSTALLS,0,,,,,,FB,20200619
2020061900010643,20200923_籌碼K線_最後衝刺_iOS,同學會APP用戶_iOS,APP_INSTALLS,2875,124,4,1596,2,2500,FB,20200619
2020061900010644,籌碼K線_下載_興趣投資受眾,籌碼K_無排除受眾_成本上限$50_圖片_單一圖片_ios,APP_INSTALLS,1021,43,1,410,,,FB,20200619
2020061900010645,股市爆料同學會_影片廣告_20200416(下載),股市爆料同學會_影片區_大眾TA(30D)_Android,APP_INSTALLS,0,,,,,,FB,20200619
2020061900010646,股市爆料同學會_常駐廣告_20200416(下載),股市爆料同學會_大眾TA_Android,APP_INSTALLS,18,5,,,,,FB,20200619
2020061900010647,股市爆料同學會_常駐廣告_20200416(下載),股市爆料同學會_大眾TA_iOS(18-44y),APP_INSTALLS,283,75,,,,,FB,20200619
2020061900010648,股市爆料同學會_20190617(下載),(大眾)股市爆料同學會_ICON測試_20200507_Android,APP_INSTALLS,0,,,,,,FB,20200619
2020061900010649,股市爆料同學會_20190617(下載),⛔️股市爆料同學會_口罩圖測試_20200417_Android,APP_INSTALLS,15,2,,,,,FB,20200619
2020061900010650,股市爆料同學會_影片廣告_20200416(下載),股市爆料同學會_影片區_大眾TA_iOS,APP_INSTALLS,0,,,,,,FB,20200619
2020061900010651,股市爆料同學會_影片廣告_20200416(下載),股市爆料同學會_影片B_20200421_大眾TA_Android,APP_INSTALLS,0,,,,,,FB,20200619
2020061900010652,20200923_籌碼K線_最後衝刺_iOS,衝刺興趣股票受眾_iOS,APP_INSTALLS,6091,262,2,1287,6,7340,FB,20200619
2020061900010653,林恩如_下載_0504建立_軟體,林恩如_Android_波段軟體受眾,APP_INSTALLS,199,14,2,9976,,,FB,20200619
2020061900010654,股市爆料同學會_20190617(下載),(理財A)股市爆料同學會_20200504_iOS_圖片測試2,APP_INSTALLS,0,,,,,,FB,20200619
2020061900010655,林恩如_下載_0504建立_軟體,林恩如_Android_波段類似受眾,APP_INSTALLS,84,8,,,,,FB,20200619
2020061900010656,股市爆料同學會_20190617(下載),股市爆料同學會_圖片測試B_20200504_iOS,APP_INSTALLS,3,2,,,,,FB,20200619
2020061900010657,20200923_籌碼K線_最後衝刺_iOS,證券銀行相關_成本無上限_2張圖片_App畫面_android,APP_INSTALLS,2310,130,4,4430,3,4430,FB,20200619
2020061900010658,林恩如_下載_0504建立_軟體,林恩如_Android_波段官網類似受眾,APP_INSTALLS,96,10,1,,,,FB,20200619
2020061900010659,股市爆料同學會_20190617(下載),股市爆料同學會_圖片測試_20200507_Android,APP_INSTALLS,38,9,,,,,FB,20200619
2020061900010660,股市爆料同學會_影片廣告_20200416(下載),股市爆料同學會_影片A_20200306_大眾TA_iOS,APP_INSTALLS,13,3,,,,,FB,20200619
2020061900010661,股市爆料同學會_影片廣告_20200416(下載),股市爆料同學會_影片B_20200507_爆料TA_iOS,APP_INSTALLS,6,2,,,,,FB,20200619
2020061900010662,股市爆料同學會_影片廣告_20200416(下載),股市爆料同學會_影片區_爆料TA_Android,APP_INSTALLS,0,,,,,,FB,20200619
2020061900010663,股市爆料同學會_20190617(下載),股市爆料同學會_圖片測試B_20200507_Android,APP_INSTALLS,0,,,,,,FB,20200619
2020061900010664,股市爆料同學會_20190617(下載),股市爆料同學會_圖片測試_20200507_iOS,APP_INSTALLS,0,,,,,,FB,20200619
2020061900010665,股市爆料同學會_影片廣告_20200416(下載),股市爆料同學會_影片A-1_20200508_大眾TA_iOS,APP_INSTALLS,0,,,,,,FB,20200619
2020061900010666,股市爆料同學會_影片廣告_20200416(下載),股市爆料同學會_影片A-1_20200508_大眾TA_Android,APP_INSTALLS,0,,,,,,FB,20200619
2020061900010667,股市爆料同學會_影片廣告_20200416(下載),股市爆料同學會_影片C_20200508_大眾TA_Android,APP_INSTALLS,1,,,,,,FB,20200619
2020061900010668,股市爆料同學會_影片廣告_20200416(下載),股市爆料同學會_影片區_爆料TA_iOS,APP_INSTALLS,1,,,,,,FB,20200619
2020061900010669,20200513_林恩如_AOS_下載_軟體,林恩如_Android_其它LL2%,APP_INSTALLS,7,1,,,,,FB,20200619
2020061900010670,20200513_林恩如_AOS_下載_軟體,林恩如_Android_林恩如LL2%,APP_INSTALLS,2,,,,,,FB,20200619
2020061900010671,20200514_林恩如_IOS_下載_軟體,林恩如_iOS_林恩如LL2%,APP_INSTALLS,129,9,,,,,FB,20200619
2020061900010672,20200514_林恩如_IOS_下載_軟體,林恩如_iOS_其它LL2%,APP_INSTALLS,28,,,,,,FB,20200619
2020061900010673,20200522_林恩如_Like_其他_軟體,林恩如_Like_財經興趣,PAGE_LIKES,291,,,,,,FB,20200619
2020061900010674,20200522_林恩如_Like_其他_軟體,林恩如_Like_其他作者LL,PAGE_LIKES,284,,,,,,FB,20200619
2020061900010675,20200522_林恩如_Like_其他_軟體,林恩如_Like_林恩如LL,PAGE_LIKES,285,,1,399,,,FB,20200619
2020061900010676,大大工程師_第七屆招生_20200529,雙北_男性_23-40_大學畢業,LINK_CLICKS,1065,,2,,,,FB,20200619
2020061900010677,大大工程師_第七屆招生_20200529,雙北以外_女性_23-40_大學畢業,LINK_CLICKS,150,,,,,,FB,20200619
2020061900010678,大大工程師_第七屆招生_20200529,雙北以外_男性_23-40_大學畢業,LINK_CLICKS,456,,,,,,FB,20200619
2020061900010679,大大工程師_第七屆招生_20200529,雙北_女性_23-40_大學畢業,LINK_CLICKS,343,,,,,,FB,20200619
2020061900010680,20200514_林恩如_IOS_下載_軟體,林恩如_iOS_財經興趣,APP_INSTALLS,508,35,,,,,FB,20200619
2020061900010681,20200513_林恩如_AOS_下載_軟體,林恩如_Android_財經興趣,APP_INSTALLS,216,17,,,,,FB,20200619
2020061900010682,股市爆料同學會_受眾測試組_20200520,⛔️股市爆料同學會_寵物_20200602_iOS,APP_INSTALLS,0,,,,,,FB,20200619
2020061900010683,股市爆料同學會_受眾測試組_20200520,⛔️股市爆料同學會_寵物_20200602_Android,APP_INSTALLS,0,,,,,,FB,20200619
2020061900010684,籌碼K線_下載_興趣投資受眾,籌碼K_興趣股票受眾（投資、股票、股票市場）＋無排除受眾_成本上限$50_圖片_單一圖片_ios,APP_INSTALLS,1093,35,,,1,3590,FB,20200619
2020061900010685,股市爆料同學會_受眾測試組_20200520,股市爆料同學會_上班族_20200602_iOS,APP_INSTALLS,0,,,,,,FB,20200619
2020061900010686,股市爆料同學會_受眾測試組_20200520,股市爆料同學會_上班族_20200602_Android,APP_INSTALLS,1,1,,,,,FB,20200619
2020061900010687,權證小哥_軟體_導購,挑選權證小幫手_20200604,CONVERSIONS,98,,8,75628,,,FB,20200619
2020061900010688,20200606-0619_林恩如_2020期指決勝特訓_購買_講座,林恩如_課程_財經興趣,LINK_CLICKS,417,,,,,,FB,20200619
2020061900010689,20200606-0619_林恩如_2020期指決勝特訓_購買_講座,林恩如_課程_波段作者LL,LINK_CLICKS,421,,2,21246,,,FB,20200619
2020061900010690,20200606-0619_林恩如_2020期指決勝特訓_購買_講座,林恩如_課程_林恩如相關LL,LINK_CLICKS,415,,4,3496,,,FB,20200619
